label,eval_calls,doc_write_calls,settimeout_string_calls,function_constructor_calls,iframe_creations,form_creations,dynamic_script_injections,network_js_xhr_open_calls,network_js_fetch_calls,network_js_ws_constructor_calls,cdp_network_requests_total,cdp_network_requests_document,cdp_network_requests_script,cdp_network_requests_fetch,cdp_network_requests_other,cdp_websocket_connections_created,time_to_first_dom_modification_ms,total_script_duration_ms,total_task_duration_ms,analysis_duration_s
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,3,0,223.59999999403954,0.0,0.0,3.1160452365875244
0,4,0,0,1,0,0,1,9,0,0,131,2,18,0,111,0,488.8999999761581,0.0,0.0,5.010718584060669
0,8,0,0,1,1,0,1,2,0,0,11,3,4,0,4,0,180.9950000047684,0.0,0.0,3.659815549850464
0,8,0,0,1,0,0,0,2,0,0,12,3,5,0,4,0,319.5199999809265,0.0,0.0,3.497287511825561
0,8,0,0,1,1,0,1,2,0,0,273,18,87,36,132,0,182.0,0.0,0.0,3.633754968643189
0,9,0,0,1,1,0,1,1,0,0,12,5,4,0,3,0,97.74500000476836,0.0,0.0,5.148767471313477
0,238,0,0,1,2,0,12,3,6,0,88,3,24,6,55,0,515.4000000357628,0.0,0.0,3.6818814277648926
0,8,0,0,1,1,0,1,1,0,0,10,3,4,0,3,0,180.16000002622604,0.0,0.0,3.592698812484741
0,0,0,0,1,0,0,0,8,0,0,596,25,215,0,356,0,2423.399999976158,0.0,0.0,4.864455461502075
0,0,0,0,1,15,0,12,3,9,0,165,13,29,27,96,0,351.10000002384186,0.0,0.0,6.1160759925842285
0,0,0,0,1,0,0,0,0,0,0,365,16,110,22,217,0,121.89999997615814,0.0,0.0,3.370048999786377
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,409.60000002384186,160.857,310.639,31.107650756835938
0,0,0,0,1,0,0,0,0,0,0,22,1,1,0,20,0,223.59999999403954,0.0,0.0,3.4698805809021
0,4,1,0,2,19,0,46,11,47,0,480,23,172,106,179,0,1476.800000011921,0.0,0.0,8.19247055053711
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,312.19999998807907,0.0,0.0,4.047458171844482
0,0,0,0,2,0,0,18,3,7,0,95,5,35,15,40,0,84.89999997615814,0.0,0.0,6.76025915145874
0,8,0,0,1,1,0,1,1,0,0,12,5,4,0,3,0,100.78500002622604,0.0,0.0,3.4687612056732178
0,1,0,0,1,3,0,6,6,9,0,89,3,23,9,54,0,552.0,0.0,0.0,5.28650975227356
0,33,0,0,1,11,0,54,27,29,0,446,13,133,41,259,0,576.6999999880791,0.0,0.0,5.489574193954468
0,0,0,0,1,2,0,5,1,0,0,190,9,44,0,137,0,1131.399999976158,0.0,0.0,6.140786647796631
0,7,0,0,1,0,0,1,1,4,0,114,4,30,6,74,0,584.1000000238419,0.0,0.0,6.545327186584473
0,77,0,0,1,4,0,9,4,2,0,53,5,12,2,34,0,772.5,0.0,0.0,5.96685004234314
0,0,0,0,1,0,0,0,0,0,0,410,19,189,25,177,0,223.59999999403954,0.0,0.0,3.739826679229736
0,1,0,0,2,3,0,18,3,5,0,41,3,26,5,7,0,1479.0999999642372,0.0,0.0,5.453726530075073
0,0,0,0,3,8,0,18,9,32,0,120,8,30,33,49,0,350.9000000357628,0.0,0.0,4.194533348083496
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.159966230392456
0,1,1,0,1,0,1,2,4,4,0,148,3,26,4,115,0,1811.699999988079,0.0,0.0,6.727293491363525
0,1,0,0,139,7,0,56,49,15,0,279,4,107,16,152,0,428.0,0.0,0.0,4.447299242019653
0,49,0,0,1,5,0,19,8,4,0,71,6,26,4,35,0,325.69999998807907,0.0,0.0,6.416340112686157
0,0,0,0,1,0,0,6,7,4,0,276,2,28,4,242,0,356.10000002384186,0.0,0.0,4.051808595657349
0,0,0,0,1,0,0,1,1,3,0,53,2,14,3,34,0,385.0,141.481,329.315,31.53267240524292
0,0,0,0,1,0,0,0,1,0,0,29,2,16,0,11,0,354.5,0.0,0.0,3.88337779045105
0,1,2,7,2,1,0,24,6,0,0,118,2,32,0,84,0,1918.199999988079,0.0,0.0,6.935042381286621
0,0,0,0,1,0,1,0,0,0,0,179,3,12,4,160,0,609.6999999880791,0.0,0.0,5.250892400741577
0,0,0,0,1,0,0,4,2,6,0,66,4,38,5,19,0,515.8999999761581,227.211,390.487,32.46113562583923
0,0,0,0,1,3,0,61,8,12,2,149,5,53,15,76,0,642.8000000119209,0.0,0.0,4.043012857437134
0,0,0,0,1,1,0,15,1,2,0,70,2,27,2,39,0,353.60000002384186,0.0,0.0,4.360849380493164
0,0,0,0,1,0,0,6,7,4,0,91,3,21,4,63,0,324.10000002384186,0.0,0.0,4.01813817024231
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,4,0,11.600000023841858,1.604,44.927,30.28879857063293
0,0,0,0,1,2,0,25,15,7,0,123,2,68,7,46,0,653.8000000119209,0.0,0.0,3.49532151222229
0,0,0,0,1,0,0,4,3,1,0,99,3,26,1,69,0,908.0999999642372,0.0,0.0,5.817553758621216
0,22,0,0,2,14,0,73,37,10,0,217,15,73,12,117,0,584.0,0.0,0.0,5.204225063323975
0,449,0,0,1,2,0,15,2,7,0,54,2,16,7,29,0,704.4000000357628,0.0,0.0,7.0525665283203125
0,16,0,0,9,10,0,21,31,70,0,288,18,68,70,132,0,3826.300000011921,1604.08,6061.453,36.55379676818848
0,36,0,0,1,7,1,28,8,20,0,247,8,91,22,126,0,502.3999999761581,0.0,0.0,5.487699747085571
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,249.69999998807907,0.0,0.0,3.981579065322876
0,0,0,0,1,1,0,2,0,2,0,13,5,3,2,3,0,617.5,0.0,0.0,5.97288966178894
0,0,0,0,1,0,0,0,0,0,0,88,8,30,16,34,0,40.30000001192093,0.0,0.0,3.201679229736328
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.2604033946990967
0,2,1,0,11,15,0,27,13,8,1,280,17,72,11,180,1,609.5,1698.067,2624.3050000000003,34.413711071014404
0,0,0,0,1,0,0,12,1,1,0,73,3,19,1,50,0,733.6999999880791,0.0,0.0,4.327015399932861
0,0,0,0,1,0,0,0,4,8,0,59,4,3,14,38,0,2167.300000011921,0.0,0.0,6.371745586395264
0,8,0,0,1,1,0,1,1,0,0,12,5,4,0,3,0,144.63499999046326,0.0,0.0,3.847015857696533
0,2182,0,1,22,2,0,28,5,6,0,174,4,31,6,133,0,1061.0,0.0,0.0,6.179402589797974
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,333.80000001192093,0.0,0.0,4.159006595611572
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.392604112625122
0,0,0,0,3,0,0,2,0,2,0,64,2,18,2,42,0,1361.699999988079,0.0,0.0,6.962190389633179
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.155603170394897
0,0,0,0,2,0,0,6,4,1,0,53,2,16,1,34,0,810.8999999761581,0.0,0.0,6.383070707321167
0,0,0,0,1,0,0,0,0,0,0,7,1,2,0,4,0,223.59999999403954,0.0,0.0,3.406700372695923
0,8,0,0,1,1,0,1,1,0,0,15,3,4,0,8,0,175.33999997377396,0.0,0.0,3.5915114879608154
0,0,0,0,1,0,0,0,0,1,0,17,1,4,1,11,0,215.0999999642372,0.0,0.0,3.740720748901367
0,9,0,0,1,0,0,0,2,0,0,75,5,24,0,46,0,2546.964999973774,0.0,0.0,3.840218782424927
0,0,0,0,1,0,0,6,7,4,0,265,7,64,60,134,0,238.29999995231628,0.0,0.0,3.942338705062866
0,8,0,0,1,0,0,0,3,0,0,13,3,5,0,5,0,301.6899999976158,0.0,0.0,3.775034666061402
0,0,0,0,1,3,0,22,4,25,0,193,9,49,34,101,0,255.19999998807907,0.0,0.0,6.487041473388672
0,36,0,0,1,5,2,33,11,13,0,144,7,63,17,57,0,1052.899999976158,0.0,0.0,5.885786771774292
0,0,0,0,1,1,0,8,0,6,0,105,1,56,7,41,0,246.3999999761581,0.0,0.0,4.607641935348511
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,6.600000023841858,1.781,37.701,30.280046939849854
0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,6,0,223.59999999403954,0.316,665.512,30.89402747154236
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.273488521575928
0,0,0,0,1,0,0,6,7,4,0,51,4,8,4,35,0,235.3999999761581,168.639,327.347,30.826165199279785
0,0,0,0,1,0,0,0,0,0,0,11,3,0,3,5,0,223.59999999403954,0.0,0.0,3.580661058425904
0,2,0,0,2,4,0,23,4,6,0,321,14,91,15,201,0,451.3999999761581,0.0,0.0,6.223562955856323
0,0,0,0,1,11,0,19,7,9,0,237,8,176,9,44,0,581.1999999880791,0.0,0.0,5.179179668426514
0,48,0,0,2,3,0,62,16,9,2,146,6,58,9,73,0,632.0,0.0,0.0,7.733994007110596
0,0,0,0,1,0,0,0,0,0,0,11,4,0,0,7,0,223.59999999403954,0.0,0.0,4.463001251220703
0,13,0,0,76,7,0,24,27,6,0,211,4,31,6,170,0,567.6000000238419,0.0,0.0,6.015828847885132
0,0,1,0,1,0,0,0,0,0,0,9,1,2,0,6,0,223.59999999403954,2.917,56.887,30.70389056205749
0,56,0,0,1,1,0,1,1,0,0,11,3,4,0,4,0,188.02999997138977,589.116,700.101,30.986499071121216
0,0,0,0,71,2,0,19,16,9,0,134,2,55,9,68,0,432.8000000119209,0.0,0.0,5.47844672203064
0,0,1,0,1,0,0,2,0,0,0,11,1,4,0,6,0,317.69999998807907,24.035,132.50400000000002,31.48888683319092
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.194849967956543
0,4,0,0,1,4,0,24,6,16,0,96,2,29,16,49,0,1188.2999999523165,0.0,0.0,6.777534008026123
0,0,0,0,1,0,0,0,0,0,0,53,9,10,1,33,0,35.5,0.0,0.0,3.665964603424072
0,0,0,0,1,2,0,15,6,5,0,63,5,22,5,31,0,596.5,0.0,0.0,6.229424238204956
0,0,0,0,1,0,0,1,3,0,0,90,2,24,0,64,0,2006.5,0.0,0.0,6.193015575408936
0,1,0,0,2,0,0,0,7,1,0,224,2,12,4,206,0,101.4000000357628,0.0,0.0,4.596451282501221
0,0,0,0,1,7,0,28,5,6,0,85,13,30,7,35,0,1069.399999976158,0.0,0.0,5.558945417404175
0,0,0,0,1,1,0,2,7,1,0,28,2,12,1,13,0,1082.5,0.0,0.0,5.895214080810547
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,33.60000002384186,0.0,0.0,3.711599111557007
0,11,0,0,9,14,0,28,89,42,0,373,15,83,49,226,0,952.6999999880792,2065.4210000000003,5398.519,57.523313999176025
0,3,0,0,1,6,0,8,13,13,0,114,7,28,13,66,0,734.9000000357628,0.0,0.0,5.333794593811035
0,297,0,0,1,1,0,11,5,14,0,215,3,37,14,161,0,1637.300000011921,0.0,0.0,6.452768564224243
0,0,0,0,5,0,0,0,3,3,0,55,1,11,3,40,0,422.0,167.492,464.923,30.842684507369995
0,0,0,0,1,0,0,6,7,4,0,486,43,163,41,239,0,452.0,0.0,0.0,4.566144227981567
0,1,9,0,22,2,1,0,7,0,1,279,3,8,0,268,0,1142.5999999642372,0.0,0.0,5.188487768173218
0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,3,0,223.59999999403954,0.0,0.0,3.538440704345703
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,249.69999998807907,0.0,0.0,3.421672344207764
0,0,0,0,1,0,0,6,7,4,0,40,1,8,4,27,0,330.60000002384186,165.563,323.31100000000004,31.10506010055542
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,394.0,0.0,0.0,4.651848077774048
0,0,0,0,1,0,0,1,0,1,0,259,18,35,19,187,0,445.8999999761581,0.0,0.0,5.010847806930542
0,0,0,0,1,1,0,0,18,10,0,196,1,101,10,84,0,979.0,808.371,1296.64,32.29225182533264
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.0,0.0,4.1755900382995605
0,7090,0,0,2,20,0,93,6,34,0,431,25,123,69,214,0,792.1999999880791,0.0,0.0,8.307172536849976
0,0,0,0,1,1,0,2,0,2,0,13,6,3,2,2,0,632.3999999761581,0.0,0.0,6.452690839767456
0,6,0,0,24,1,0,9,11,2,0,321,2,14,3,302,0,439.0,439.634,1011.688,31.615843772888184
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.193096160888672
0,0,0,0,1,0,0,0,0,0,0,9,2,0,0,7,0,223.59999999403954,0.0,0.0,4.111761569976807
0,0,0,0,1,1,0,2,1,0,0,31,4,20,0,7,0,88.5,0.0,0.0,4.902251482009888
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.2926952838897705
0,0,0,0,1,1,0,1,5,1,0,81,3,43,5,30,0,2385.399999976158,0.0,0.0,7.2214508056640625
0,0,0,0,1,0,0,8,2,1,0,37,1,12,1,23,0,1124.5,0.0,0.0,5.405766725540161
0,11,0,0,1,0,0,0,1,0,0,184,2,14,1,167,0,223.59999999403954,0.0,0.0,4.537307024002075
0,0,0,0,1,0,0,0,1,1,0,8,3,1,1,3,0,223.59999999403954,0.0,0.0,6.721497058868408
0,1825,0,0,17,19,0,31,9,21,0,244,27,97,26,94,0,1192.5,968.612,3125.1220000000003,33.62562847137451
0,0,0,0,1,3,0,45,3,1,0,158,1,45,1,111,0,441.5,0.0,0.0,4.7790610790252686
0,0,0,0,1,0,0,4,1,1,0,42,2,7,3,30,0,391.60000002384186,0.0,0.0,6.481666088104248
0,0,0,0,1,0,0,0,0,0,0,469,21,96,102,250,0,15.199999988079073,0.0,0.0,5.606297016143799
0,0,0,0,1,0,0,6,7,4,0,40,2,8,4,26,0,242.5,0.0,0.0,3.761826753616333
0,9,0,0,1,1,0,1,1,0,0,12,3,4,0,5,0,183.94999998807907,0.0,0.0,4.261578798294067
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,235.80000001192093,0.0,0.0,3.867696762084961
0,0,0,0,1,0,0,6,7,4,0,78,7,13,4,54,0,241.79999995231628,0.0,0.0,3.9137122631073
0,2,0,0,1,6,0,30,4,7,0,340,15,70,7,248,0,1074.800000011921,0.0,0.0,7.349273443222046
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,278.69999998807907,174.687,350.37,30.819436073303223
0,26,0,0,1,6,0,32,7,7,0,62,8,21,9,24,0,100.94499999284744,0.0,0.0,4.670675754547119
0,0,1,0,1,1,0,0,1,0,0,10,4,2,1,3,0,1010.8000000119208,0.0,0.0,7.13740873336792
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,306.5,0.0,0.0,3.924592256546021
0,0,0,0,1,0,0,6,7,4,0,38,1,8,4,25,0,285.7000000476837,0.0,0.0,3.898849248886109
0,0,0,0,1,0,0,0,0,0,0,36,4,14,1,17,0,223.59999999403954,0.0,0.0,3.4796934127807617
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,13.300000011920927,0.0,0.0,3.403108835220337
0,0,0,0,1,0,0,12,1,1,0,92,3,19,1,69,0,597.8999999761581,0.0,0.0,4.334259748458862
0,8,0,0,1,0,0,0,2,0,0,12,3,5,0,4,0,342.2549999952316,0.0,0.0,4.017565488815308
0,100,0,0,1,13,0,30,5,12,0,181,16,43,19,103,0,520.8000000119209,0.0,0.0,4.178363084793091
0,73,0,0,7,10,0,58,15,23,1,224,9,89,22,104,0,590.5,0.0,0.0,8.04277229309082
0,0,0,0,1,0,0,7,6,9,0,293,2,29,10,252,0,541.0,0.0,0.0,4.617977380752564
0,1,0,0,1,0,0,7,5,3,0,64,2,33,5,24,0,145.39999997615814,0.0,0.0,4.601815223693848
0,0,0,0,1,5,0,6,6,2,0,64,7,13,2,42,0,151.30000001192093,0.0,0.0,5.472489833831787
0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,4,0,17.399999976158142,0.0,0.0,3.322280168533325
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.356785297393799
0,10,0,0,3,4,0,54,14,21,0,218,13,73,23,109,0,801.8000000119209,0.0,0.0,7.403690814971924
0,10,0,0,1,1,0,1,1,0,0,12,3,4,0,5,0,175.13000005483627,0.0,0.0,4.918644189834595
0,2,0,0,1,2,0,9,6,38,0,214,1,17,38,158,0,1114.899999976158,0.0,0.0,7.93426251411438
0,0,0,0,1,2,0,3,0,8,0,61,8,25,9,19,0,434.6999999880791,0.0,0.0,5.272808074951172
0,1,0,0,1,8,0,35,13,30,0,168,3,61,33,71,0,690.3000000119209,0.0,0.0,5.855378150939941
0,5,0,0,25,0,0,9,7,1,0,460,12,58,2,388,0,1293.699999988079,0.0,0.0,6.542637825012207
0,0,0,0,1,1,0,0,0,1,0,349,49,85,132,83,0,354.2000000476837,0.0,0.0,4.29397988319397
0,0,0,0,1,0,0,22,0,4,0,129,2,79,4,44,0,627.2999999523163,0.0,0.0,4.266615152359009
0,0,0,0,25,0,1,8,1,0,0,79,1,19,0,59,0,1423.5999999642372,215.074,732.622,39.02300238609314
0,0,0,0,1,0,0,1,5,4,0,110,4,48,4,54,0,671.1000000238419,296.108,609.6179999999999,30.326967477798465
0,0,0,0,1,1,0,2,0,2,0,12,5,3,2,2,0,626.2999999523163,0.0,0.0,6.382338762283325
0,0,0,0,234,2,0,1,3,1,1,88,3,6,1,78,0,878.3000000119209,0.0,0.0,5.620175123214722
0,13,1,0,3,4,0,9,27,4,1,223,12,48,5,158,0,2193.400000035763,0.0,0.0,8.032137155532837
0,0,0,0,1,0,0,19,5,0,0,40,2,23,0,15,0,226.19999998807907,98.266,191.866,31.12021422386169
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.242262840270996
0,0,0,0,1,0,0,2,0,5,0,74,2,26,5,41,0,600.6000000238419,0.0,0.0,4.307303190231323
0,0,0,0,1,0,0,0,0,0,0,62,8,6,0,48,0,223.59999999403954,0.0,0.0,3.25534725189209
0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,8,0,223.59999999403954,0.0,0.0,3.947964191436768
0,0,0,0,1,10,0,16,10,5,0,77,7,29,5,36,0,811.3999999761581,0.0,0.0,7.633975505828857
0,0,0,0,2,0,0,15,6,4,0,191,3,98,4,86,0,442.9000000357628,0.0,0.0,4.0908308029174805
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,24.10000002384185,0.0,0.0,3.1072964668273926
0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,5,0,28.0,0.0,0.0,3.175112009048462
0,6,0,0,18,1,0,5,13,1,0,335,2,15,1,317,0,906.5999999642372,0.0,0.0,6.019814014434815
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,254.0,173.529,313.81199999999995,30.90830707550049
0,12,0,0,1,27,0,39,10,24,0,510,41,134,109,226,0,315.10000002384186,0.0,0.0,6.789365768432617
0,0,0,0,1,0,0,0,0,0,0,298,25,63,98,112,0,20.400000035762787,0.0,0.0,3.639186143875122
0,0,0,0,1,0,0,7,3,6,0,60,1,25,7,27,0,1118.800000011921,0.0,0.0,6.135074615478516
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.0,0.0,3.5131640434265137
0,2,0,0,2,9,0,55,24,18,0,200,12,68,18,102,0,794.8999999761581,0.0,0.0,5.809147834777832
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,16.30000001192093,0.0,0.0,3.2707622051239014
0,0,0,0,1,0,0,19,2,0,0,38,1,23,0,14,0,240.80000001192093,0.0,0.0,3.757904291152954
0,0,0,0,1,1,0,2,0,2,0,13,6,3,2,2,0,620.5999999642372,0.0,0.0,5.82769250869751
0,0,0,0,1,0,0,8,0,5,1,25,1,13,5,6,1,346.10000002384186,83.316,298.812,30.77936601638794
0,8,0,0,1,1,0,1,1,0,0,11,3,4,0,4,0,100.5,0.0,0.0,3.5740952491760254
0,6,0,0,1,4,0,2,5,0,0,17,2,5,0,10,0,440.10000002384186,0.0,0.0,5.892118692398071
0,0,0,0,1,0,0,6,7,4,0,59,4,8,9,38,0,245.79999995231628,163.933,302.687,30.98142910003662
0,0,0,0,1,0,0,0,1,0,0,151,9,25,14,103,0,223.59999999403954,0.0,0.0,3.720580101013184
0,0,0,0,1,0,0,10,10,0,0,53,1,28,1,23,0,207.2000000476837,0.0,0.0,3.807248115539551
0,0,0,0,1,4,0,2,11,3,0,132,1,29,5,97,0,813.8000000119209,0.0,0.0,4.869854927062988
0,1,0,0,1,16,0,24,9,8,0,107,11,48,9,39,0,423.5,0.0,0.0,6.190924882888794
0,0,0,0,1,2,0,2,6,2,0,145,3,44,2,96,0,2251.400000035763,0.0,0.0,6.678242206573486
0,0,0,0,1,3,0,4,3,5,0,70,6,25,5,34,0,445.8999999761581,247.024,646.169,31.718995809555054
0,0,0,0,1,4,0,9,1,2,0,44,3,14,3,24,0,380.5,344.231,2289.694,32.06100964546204
0,0,0,0,1,0,0,0,1,0,0,9,1,2,0,6,0,223.59999999403954,0.0,0.0,3.3846628665924072
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.507201194763184
0,0,0,0,11,0,0,6,3,1,0,81,4,16,1,60,0,357.10000002384186,0.0,0.0,4.028982877731323
0,0,0,2,1,0,0,2,3,1,1,457,3,20,1,433,0,1018.600000023842,0.0,0.0,6.261633634567261
0,0,0,0,1,0,0,0,0,0,0,10,3,0,0,7,0,223.59999999403954,0.0,0.0,3.542370080947876
0,0,0,0,22,3,0,26,11,7,0,85,7,31,8,39,0,385.8999999761581,0.0,0.0,5.293757200241089
0,0,0,0,1,0,0,0,0,0,0,26,2,1,0,23,0,223.59999999403954,0.0,0.0,4.820521593093872
0,0,0,0,1,0,0,0,0,0,0,364,16,66,64,218,0,223.59999999403954,0.0,0.0,3.296779155731201
0,0,0,0,1,0,0,8,1,13,2,408,1,108,13,286,0,1293.800000011921,0.0,0.0,5.328258037567139
0,0,0,0,1,0,0,0,1,0,0,8,1,1,0,6,0,223.59999999403954,0.0,0.0,3.395928382873535
0,0,0,0,1,0,0,0,1,0,0,58,8,13,1,36,0,768.3000000119209,0.0,0.0,7.103296518325806
0,10,0,0,1,30,0,56,20,13,0,580,35,119,74,352,0,836.2000000476837,0.0,0.0,7.412665367126465
0,0,0,0,1,10,0,14,9,4,0,91,8,36,4,43,0,897.3000000119209,176.583,457.582,32.76632905006409
0,1,0,0,2,3,0,6,17,29,0,180,15,28,31,106,0,8047.400000035763,1505.061,2803.719,49.35414242744446
0,8,0,0,1,1,0,1,1,0,0,10,3,4,0,3,0,147.5450000166893,0.0,0.0,3.5381968021392822
0,4,0,0,10,2,0,19,4,2,0,88,3,35,2,48,0,802.7000000476837,0.0,0.0,5.695861339569092
0,0,0,0,1,0,0,0,1,1,0,20,5,4,3,8,0,223.59999999403954,0.0,0.0,6.462252616882324
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.591970205307007
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,282.60000002384186,190.494,334.655,30.867101192474365
0,0,0,0,1,0,0,0,0,0,0,320,68,98,56,98,0,5.300000011920929,0.0,0.0,3.647361278533936
0,28,0,0,1,1,0,0,0,1,1,13,1,3,2,7,0,567.8000000119209,0.0,0.0,3.8281331062316895
0,1,0,0,133,0,0,20,1,0,0,78,1,40,0,37,0,3202.800000011921,0.0,0.0,6.762325763702393
0,4,0,0,1,0,0,1,0,2,0,53,2,10,7,34,0,1245.7999999523165,0.0,0.0,5.468524217605591
0,0,0,0,4,3,0,9,14,13,0,173,2,45,13,113,0,1859.800000011921,0.0,0.0,7.201825141906738
0,8,0,0,1,1,0,1,1,0,0,10,3,4,0,3,0,103.5,0.0,0.0,3.527413845062256
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.4076547622680664
0,1,0,0,1,16,0,35,15,51,0,198,12,60,53,73,0,1132.699999988079,649.905,1603.6,33.32410907745361
0,0,0,0,1,7,0,26,4,3,0,239,6,67,3,163,0,442.3999999761581,0.0,0.0,4.368809938430786
0,0,0,0,1,0,0,6,7,4,0,49,4,8,4,33,0,285.19999998807907,0.0,0.0,3.9161064624786377
0,0,0,0,1,0,0,0,0,0,0,9,3,0,0,6,0,223.59999999403954,0.0,0.0,3.6472089290618896
0,3,0,0,18,0,0,9,11,1,0,225,1,17,1,206,0,447.2000000476837,0.0,0.0,5.997187852859497
0,0,0,0,5,0,0,0,3,3,0,55,1,11,3,40,0,453.0,0.0,0.0,3.963931798934937
0,0,0,0,1,2,0,4,0,2,0,44,4,11,2,27,0,500.8000000119209,206.242,380.939,31.866180181503296
0,0,0,0,1,0,0,6,7,4,0,40,1,8,4,27,0,345.0,164.08,310.113,31.11858034133911
0,0,0,0,1,1,0,13,7,0,0,110,7,25,1,77,0,493.8999999761581,0.0,0.0,7.044356346130371
0,0,0,0,2,0,0,18,12,1,0,130,1,38,1,90,0,478.9000000357628,0.0,0.0,6.152144908905029
0,0,0,0,1,0,0,0,0,0,0,10,4,0,0,6,0,223.59999999403954,0.0,0.0,4.096910715103149
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,262.4000000357628,0.0,0.0,3.963425636291504
0,0,0,0,1,0,0,6,7,4,0,44,1,8,4,31,0,217.8999999761581,161.029,300.84,30.83358693122864
0,0,0,0,1,0,0,2,3,0,0,42,2,7,0,33,0,733.5999999642372,62.466,167.02900000000002,31.51788830757141
0,20,0,0,1,11,0,18,4,15,0,207,14,52,48,93,0,748.5999999642372,0.0,0.0,6.941281318664551
0,0,0,0,2,8,0,3,1,36,0,216,9,88,40,79,0,443.60000002384186,0.0,0.0,4.116322040557861
0,15,0,0,3,13,0,161,19,24,0,274,17,109,33,115,0,1573.2000000476835,0.0,0.0,7.248465299606323
0,0,4,19,12,0,0,0,0,0,0,89,1,14,0,74,0,4597.599999964237,0.0,0.0,7.709483623504639
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.240048408508301
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,4,0,223.59999999403954,0.0,0.0,3.3506646156311035
0,0,0,0,1,0,0,0,0,0,0,61,7,2,1,51,0,223.59999999403954,0.0,0.0,6.977217435836792
0,0,0,0,1,0,0,6,7,4,0,40,1,8,4,27,0,224.30000001192093,173.412,312.68,30.836933612823486
0,0,0,0,1,0,0,6,7,4,0,144,4,38,7,95,0,226.69999998807907,0.0,0.0,3.955402374267578
0,9,0,0,1,1,0,1,1,0,0,219,12,62,7,138,0,12.099999964237211,0.0,0.0,4.404550552368164
0,0,0,0,1,0,0,0,0,1,0,125,10,4,1,110,0,223.59999999403954,0.0,0.0,6.508625984191895
0,0,0,0,1,2,0,11,2,12,0,110,3,12,14,81,0,493.6999999880791,0.0,0.0,7.502037525177002
0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,2,0,223.59999999403954,0.0,0.0,5.012102127075195
0,0,0,0,1,6,0,14,4,5,0,60,9,17,5,29,0,169.39999997615814,0.0,0.0,6.0133256912231445
0,0,1,0,1,2,0,2,1,2,0,60,4,21,2,33,0,505.3000000119209,0.0,0.0,6.209640502929688
